date,match_id,matched_raw,valid,saved_intent,reconstructed_intent,agree,source,home_sign_switch
2026-09-16,3090273,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3090274,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3053504,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3053507,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,2940911,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089137,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089147,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089166,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089168,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089176,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089178,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089181,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089183,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089184,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089186,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089189,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089192,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089205,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089206,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3074090,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3075226,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3075234,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3089182,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T125400Z\snapshot.json,False
2026-09-16,3059460,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-16\20260916T155521Z\snapshot.json,False
2026-09-17,3089264,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T123224Z\snapshot.json,False
2026-09-17,3090275,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T123224Z\snapshot.json,False
2026-09-17,3091062,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T123224Z\snapshot.json,False
2026-09-17,2933151,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T123224Z\snapshot.json,False
2026-09-17,3012304,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T123224Z\snapshot.json,False
2026-09-17,3074092,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T123224Z\snapshot.json,False
2026-09-17,3089251,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T123224Z\snapshot.json,False
2026-09-17,3089253,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T123224Z\snapshot.json,False
2026-09-17,3021993,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T123224Z\snapshot.json,False
2026-09-17,2953380,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T123224Z\snapshot.json,False
2026-09-17,3006188,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3074089,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,2953376,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3074933,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3081601,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3012299,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3012302,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,2913953,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,2913954,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3084248,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3021990,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3021994,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3085757,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,2924099,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3001827,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3001829,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3001830,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3001831,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3001832,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3001834,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3089662,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3091063,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3091064,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3050541,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3050544,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3050545,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3073772,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3075284,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3013694,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,2919903,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,2919906,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,2920147,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3056751,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3041180,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3012301,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,2998932,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3089257,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3089258,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3089259,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3089260,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3072972,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3071652,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3091684,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3073732,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3073759,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3073781,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3073794,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3073803,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3007103,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3050542,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3050543,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3050546,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3050550,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3056757,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3013699,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3089120,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3073018,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3072985,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3085192,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3024451,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3089765,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T142930Z\snapshot.json,False
2026-09-17,3088014,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260916T230705Z\snapshot.json,False
2026-09-17,3088002,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260916T230705Z\snapshot.json,False
2026-09-17,3069046,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T091201Z\snapshot.json,False
2026-09-17,3069047,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T091201Z\snapshot.json,False
2026-09-17,3069058,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T091201Z\snapshot.json,False
2026-09-17,3088015,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T091201Z\snapshot.json,False
2026-09-17,3089656,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T091201Z\snapshot.json,False
2026-09-17,3088003,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T091201Z\snapshot.json,False
2026-09-17,3088009,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T091201Z\snapshot.json,False
2026-09-17,3047493,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T091201Z\snapshot.json,False
2026-09-17,3069059,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T091201Z\snapshot.json,False
2026-09-17,3069070,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-17\20260917T091201Z\snapshot.json,False
2026-09-18,3049664,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260917T235148Z\snapshot.json,False
2026-09-18,3062840,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3086170,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2951653,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3049663,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3001185,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3001188,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3089637,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3089816,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3049668,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2951654,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2953379,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2951655,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2944778,True,True,降温保护/诱下,降温保护/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2953375,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2953381,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3037117,True,True,阻上/诱下,阻上/诱下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3062841,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3086171,True,True,真实示强/阻上,真实示强/阻上,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3059191,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2952581,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2952583,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3012521,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3001611,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3030156,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3066286,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2952585,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2948603,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3041559,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3089827,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3089828,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3089829,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3089846,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3021988,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3021992,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2953378,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3024551,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2952587,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3035909,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3031202,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3068143,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3032920,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3032921,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3032922,True,True,诱上/阻下,诱上/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3032923,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3032924,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3032925,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3032926,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3085234,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3085235,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3010433,True,True,阻下/下盘保护,阻下/下盘保护,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3021989,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,3056754,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2953374,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
2026-09-18,2921937,True,True,真实示弱/阻下,真实示弱/阻下,True,D:\codex\v4_diagnostics\baseline\raw\shared\2026-09-18\20260918T080027Z\snapshot.json,False
